epoch,step,train_loss,train_loss_Ambiance,train_loss_Cuisine,train_loss_Prix,train_loss_Service
0,9,5.417965888977051,1.367506504058838,1.335407018661499,1.345544457435608,1.3695077896118164
0,19,5.442706108093262,1.3810317516326904,1.321590542793274,1.3609073162078857,1.3791760206222534
0,29,5.414299488067627,1.4124503135681152,1.2968776226043701,1.337631344795227,1.3673402070999146
0,39,5.428558826446533,1.3674103021621704,1.334152340888977,1.3412339687347412,1.385762095451355
