epoch,step,train_loss,train_loss_Ambiance,train_loss_Cuisine,train_loss_Prix,train_loss_Service,val_acc_Ambiance,val_acc_Cuisine,val_acc_Prix,val_acc_Service,val_loss
0,9,5.7255353927612305,1.555638074874878,1.376623511314392,1.4205906391143799,1.3726829290390015,,,,,
0,19,5.912808895111084,1.6776046752929688,1.4294975996017456,1.4032005071640015,1.4025062322616577,,,,,
0,29,5.780189514160156,1.60811448097229,1.3775840997695923,1.4266600608825684,1.3678306341171265,,,,,
0,34,,,,,,0.014084506779909134,0.3693270683288574,0.10641627758741379,0.4663536846637726,5.683590888977051
1,39,5.604119777679443,1.5176043510437012,1.3440978527069092,1.3882911205291748,1.3541266918182373,,,,,
1,49,5.297850131988525,1.4772132635116577,1.2537528276443481,1.349530816078186,1.2173529863357544,,,,,
1,59,5.006950378417969,1.3530158996582031,1.2257418632507324,1.2109763622283936,1.2172160148620605,,,,,
1,69,5.018641471862793,1.3518309593200684,1.1094099283218384,1.291576623916626,1.2658239603042603,,,,,
1,69,,,,,,0.45226916670799255,0.6948356628417969,0.6071987748146057,0.5790297389030457,4.806678295135498
2,79,4.8121185302734375,1.2494571208953857,1.1499850749969482,1.270652413368225,1.1420234441757202,,,,,
2,89,4.601128578186035,1.1958529949188232,1.107438564300537,1.2095569372177124,1.0882797241210938,,,,,
2,99,4.38691520690918,1.1653468608856201,0.9883710741996765,1.1347038745880127,1.0984930992126465,,,,,
2,104,,,,,,0.5007824897766113,0.6948356628417969,0.6071987748146057,0.5790297389030457,4.418308734893799
3,109,4.4605207443237305,1.118922472000122,1.118161678314209,1.0196635723114014,1.203772783279419,,,,,
3,119,4.287577152252197,1.229926586151123,0.9375400543212891,1.1145052909851074,1.0056051015853882,,,,,
3,129,4.846979141235352,1.2699767351150513,1.091823697090149,1.1794790029525757,1.3056998252868652,,,,,
3,139,4.361230850219727,1.1182940006256104,1.0565905570983887,1.0349006652832031,1.151445746421814,,,,,
3,139,,,,,,0.5054773092269897,0.6948356628417969,0.6071987748146057,0.5790297389030457,4.370895862579346
4,149,4.199992656707764,1.114707112312317,1.1190677881240845,0.9440112709999084,1.0222066640853882,,,,,
4,159,4.295503616333008,1.0918048620224,1.0367072820663452,1.0953210592269897,1.0716705322265625,,,,,
4,169,4.3616623878479,1.1077766418457031,0.9384027123451233,1.1705421209335327,1.144940972328186,,,,,
4,174,,,,,,0.5320813655853271,0.6948356628417969,0.6071987748146057,0.5790297389030457,4.2928619384765625
5,179,4.219433784484863,1.1265056133270264,0.8637044429779053,0.9865644574165344,1.242659330368042,,,,,
5,189,4.169066429138184,1.2006621360778809,0.9254253506660461,1.024330496788025,1.0186481475830078,,,,,
5,199,3.779942035675049,1.0285083055496216,0.8320304751396179,0.9549787044525146,0.9644243121147156,,,,,
5,209,3.9568886756896973,1.0216387510299683,0.8827126026153564,0.980879545211792,1.0716578960418701,,,,,
5,209,,,,,,0.5712050199508667,0.6948356628417969,0.6071987748146057,0.5790297389030457,4.115074157714844
6,219,4.14007043838501,1.1180258989334106,0.847845196723938,1.0876097679138184,1.0865894556045532,,,,,
6,229,3.5614376068115234,1.0167361497879028,0.7058548927307129,0.9733352661132812,0.8655114769935608,,,,,
6,239,3.7791996002197266,1.087786078453064,0.8227839469909668,0.98099285364151,0.8876365423202515,,,,,
6,244,,,,,,0.591549277305603,0.7636932730674744,0.621283233165741,0.6697965860366821,3.8155641555786133
7,249,3.6218485832214355,0.9884452819824219,0.6517189145088196,1.0194168090820312,0.9622676372528076,,,,,
7,259,3.931025981903076,1.0910048484802246,0.9613253474235535,0.9046653509140015,0.9740304946899414,,,,,
7,269,3.5653042793273926,0.9977412819862366,0.7956382036209106,0.9728918075561523,0.7990331649780273,,,,,
7,279,3.665217876434326,0.9626645445823669,0.9786132574081421,0.8351748585700989,0.8887650966644287,,,,,
7,279,,,,,,0.6338028311729431,0.7715179920196533,0.6682316064834595,0.6885759234428406,3.5878825187683105
