epoch,step,train_loss,train_loss_Ambiance,train_loss_Cuisine,train_loss_Prix,train_loss_Service,val_acc_Ambiance,val_acc_Cuisine,val_acc_Prix,val_acc_Service,val_loss
0,9,5.880846977233887,1.5750732421875,1.3769042491912842,1.2489013671875,1.679968237876892,,,,,
0,19,5.480554103851318,1.452050805091858,1.207373023033142,1.2897460460662842,1.5313842296600342,,,,,
0,29,5.610852241516113,1.4933593273162842,1.209228515625,1.4522337913513184,1.456030249595642,,,,,
0,39,5.334075927734375,1.4810668230056763,1.255828857421875,1.2163207530975342,1.380859375,,,,,
0,49,5.812982082366943,1.38665771484375,1.5033628940582275,1.6302368640899658,1.2927244901657104,,,,,
0,59,4.283850193023682,1.296118140220642,0.7904907464981079,0.977307140827179,1.219934105873108,,,,,
0,69,4.751818656921387,1.4500243663787842,0.7272583246231079,1.311315894126892,1.263220191001892,,,,,
0,79,4.496307373046875,1.2919554710388184,0.7140136957168579,1.25823974609375,1.2320984601974487,,,,,
0,89,3.544161796569824,1.320654273033142,0.6189605593681335,0.7713562250137329,0.83319091796875,,,,,
0,99,4.156903266906738,1.033197045326233,1.20947265625,0.6684936881065369,1.2457396984100342,,,,,
0,109,4.223376274108887,1.104315161705017,1.2386107444763184,0.639007568359375,1.2414427995681763,,,,,
0,119,5.141167640686035,0.9632079601287842,1.288305640220642,1.3283507823944092,1.5613036155700684,,,,,
0,129,5.088717460632324,1.027374267578125,1.3940643072128296,1.353240966796875,1.3140380382537842,,,,,
0,139,4.034265041351318,0.9569335579872131,0.5649688839912415,1.26318359375,1.2491790056228638,,,,,
0,149,3.785226345062256,0.97283935546875,0.5825836062431335,0.684161365032196,1.5456421375274658,,,,,
0,159,4.66015625,1.0244262218475342,1.2269713878631592,1.249755859375,1.159002661705017,,,,,
0,169,4.577044486999512,0.9817870855331421,0.5549682378768921,2.2791075706481934,0.7611815929412842,,,,,
0,179,4.175305366516113,0.97271728515625,1.3830078840255737,0.539276123046875,1.280303955078125,,,,,
0,189,5.071798801422119,1.0362486839294434,0.573046863079071,2.3005523681640625,1.161950707435608,,,,,
0,199,3.283999443054199,0.9587340950965881,0.6268340945243835,0.570635974407196,1.1277953386306763,,,,,
0,209,5.288640975952148,0.94512939453125,1.1647216081619263,1.988195776939392,1.1905944347381592,,,,,
0,219,3.697582960128784,0.972430408000946,0.5877685546875,1.157720923423767,0.979663074016571,,,,,
0,229,4.035604953765869,0.9124694466590881,1.3889740705490112,0.610644519329071,1.1235167980194092,,,,,
0,239,4.576785564422607,0.9491332769393921,1.3132050037384033,1.2105712890625,1.103875756263733,,,,,
0,249,4.231903076171875,1.0650877952575684,0.712353527545929,1.097406029701233,1.3570556640625,,,,,
0,259,5.383819580078125,1.3693114519119263,1.1122314929962158,1.6334655284881592,1.2688109874725342,,,,,
0,269,4.9065399169921875,1.362646460533142,1.244958519935608,1.234826683998108,1.0641082525253296,,,,,
0,279,2.7857909202575684,1.1349425315856934,0.4808807373046875,0.5743743777275085,0.595593273639679,,,,,
0,289,3.983196973800659,0.972125232219696,0.547839343547821,1.2804259061813354,1.182806372642517,,,,,
0,299,4.61346435546875,1.108648657798767,0.9161102175712585,1.6104094982147217,0.9782959222793579,,,,,
0,309,3.889291286468506,1.157556176185608,0.5286224484443665,0.6754394769668579,1.527673363685608,,,,,
0,319,5.6546630859375,1.190405249595642,1.84527587890625,1.31793212890625,1.301049828529358,,,,,
0,329,2.494184970855713,1.044580101966858,0.3977004885673523,0.5239043831825256,0.5279998779296875,,,,,
0,339,4.72422456741333,0.8342742919921875,1.808822512626648,1.343054175376892,0.7380737066268921,,,,,
