epoch,step,train_loss,train_loss_Ambiance,train_loss_Cuisine,train_loss_Prix,train_loss_Service,val_acc_Ambiance,val_acc_Cuisine,val_acc_Prix,val_acc_Service,val_loss
0,9,5.414628028869629,1.4304349422454834,1.1966557502746582,1.3097844123840332,1.4777531623840332,,,,,
0,19,5.393873691558838,1.4443877935409546,1.2281463146209717,1.2796190977096558,1.4417206048965454,,,,,
0,23,,,,,,0.2269170582294464,0.6948356628417969,0.6056337952613831,0.142410010099411,5.308067798614502
1,29,5.155017852783203,1.404130458831787,1.1296073198318481,1.2372194528579712,1.3840607404708862,,,,,
1,39,5.085323333740234,1.3019564151763916,1.1977335214614868,1.2507145404815674,1.3349190950393677,,,,,
1,47,,,,,,0.5039123892784119,0.6948356628417969,0.6071987748146057,0.5790297389030457,4.599224090576172
2,49,4.6439528465271,1.2333593368530273,1.0416717529296875,1.2224304676055908,1.1464914083480835,,,,,
2,59,4.744154453277588,1.197605013847351,1.1958898305892944,1.114202857017517,1.2364567518234253,,,,,
2,69,4.419153213500977,1.0998862981796265,0.9773557186126709,1.2076938152313232,1.1342172622680664,,,,,
2,71,,,,,,0.5039123892784119,0.6948356628417969,0.6071987748146057,0.5790297389030457,4.4136881828308105
3,79,4.589277267456055,1.1930404901504517,1.1090059280395508,1.2149293422698975,1.0723017454147339,,,,,
3,89,4.470398902893066,1.2988985776901245,1.0762032270431519,1.0092079639434814,1.0860893726348877,,,,,
3,95,,,,,,0.5039123892784119,0.6948356628417969,0.6071987748146057,0.5790297389030457,4.368404388427734
4,99,4.309818267822266,1.1352009773254395,0.9570431709289551,1.126868486404419,1.090705394744873,,,,,
4,109,4.177778720855713,1.060913324356079,0.9291203618049622,1.1327223777770996,1.0550227165222168,,,,,
4,119,3.0681283473968506,0.9690220355987549,0.5110953450202942,0.7947221994400024,0.7932887673377991,,,,,
4,119,,,,,,0.5086072087287903,0.6948356628417969,0.6071987748146057,0.5790297389030457,4.30226993560791
5,129,3.95249605178833,1.0795296430587769,0.8037373423576355,1.0507328510284424,1.0184962749481201,,,,,
5,139,3.8558411598205566,1.037927508354187,0.7530632019042969,1.108128547668457,0.956721842288971,,,,,
5,143,,,,,,0.5492957830429077,0.6948356628417969,0.6071987748146057,0.5790297389030457,4.135056972503662
6,149,4.0589375495910645,1.1217238903045654,1.028255581855774,0.996728777885437,0.9122293591499329,,,,,
6,159,3.872133255004883,1.138935923576355,0.8030135631561279,0.9021586179733276,1.0280250310897827,,,,,
6,167,,,,,,0.591549277305603,0.758998453617096,0.6071987748146057,0.6776213049888611,3.862119436264038
7,169,3.897714138031006,1.1892448663711548,0.8906373381614685,0.8259295225143433,0.9919023513793945,,,,,
7,179,3.7916440963745117,1.008326530456543,0.7843802571296692,0.9848244786262512,1.0141128301620483,,,,,
7,189,3.8523313999176025,1.1702980995178223,0.8088589906692505,1.1030129194259644,0.7701613306999207,,,,,
7,191,,,,,,0.635367751121521,0.7558685541152954,0.6400625705718994,0.6885759234428406,3.623668909072876
8,199,3.5478200912475586,1.0595773458480835,0.6917596459388733,0.9101141691207886,0.8863688707351685,,,,,
8,209,3.2365059852600098,0.9672396183013916,0.800520122051239,0.7020172476768494,0.7667289972305298,,,,,
8,215,,,,,,0.7136150002479553,0.773082971572876,0.7683880925178528,0.7746478915214539,3.2518160343170166
9,219,3.121866226196289,0.9031505584716797,0.7804833650588989,0.6395047903060913,0.7987276315689087,,,,,
9,229,2.918741226196289,0.8267955780029297,0.7433472871780396,0.7341943383216858,0.6144040822982788,,,,,
9,239,3.2221240997314453,1.0190982818603516,0.6191188097000122,0.7701363563537598,0.8137707710266113,,,,,
9,239,,,,,,0.7636932730674744,0.7777777910232544,0.8106416463851929,0.8106416463851929,3.0204977989196777
