epoch,step,train_loss,train_loss_Ambiance,train_loss_Cuisine,train_loss_Prix,train_loss_Service,val_acc_Ambiance,val_acc_Cuisine,val_acc_Prix,val_acc_Service,val_loss
0,9,5.608057022094727,1.5615322589874268,1.4285763502120972,1.2628414630889893,1.3551068305969238,,,,,
0,19,5.623813629150391,1.543233871459961,1.4646810293197632,1.2528607845306396,1.3630383014678955,,,,,
0,29,5.5122880935668945,1.5073456764221191,1.394496202468872,1.2954984903335571,1.3149477243423462,,,,,
0,34,,,,,,0.07981220632791519,0.2378716766834259,0.6056337952613831,0.5602504014968872,5.476171493530273
1,39,5.285691738128662,1.409633994102478,1.3389517068862915,1.25747811794281,1.279627799987793,,,,,
1,49,5.199483871459961,1.3908406496047974,1.291532278060913,1.1994760036468506,1.3176349401474,,,,,
1,59,4.839144706726074,1.316441535949707,1.0861690044403076,1.2206707000732422,1.2158637046813965,,,,,
1,69,4.6252593994140625,1.2904019355773926,1.0780277252197266,1.1184793710708618,1.138350486755371,,,,,
1,69,,,,,,0.40532082319259644,0.6948356628417969,0.6071987748146057,0.5790297389030457,4.624288558959961
2,79,4.297253608703613,1.151128888130188,0.9639852046966553,1.0914140939712524,1.0907254219055176,,,,,
2,89,4.108457088470459,1.1551531553268433,0.8790905475616455,1.0589643716812134,1.0152491331100464,,,,,
2,99,4.4727396965026855,1.1445329189300537,1.0737496614456177,1.1942100524902344,1.0602471828460693,,,,,
2,104,,,,,,0.5054773092269897,0.6948356628417969,0.6071987748146057,0.5790297389030457,4.436883926391602
3,109,4.33943510055542,1.0361396074295044,0.9145513772964478,1.280495524406433,1.1082488298416138,,,,,
3,119,4.636420726776123,1.2226147651672363,1.0344749689102173,0.98526930809021,1.3940616846084595,,,,,
3,129,4.363812446594238,1.1437374353408813,1.0519733428955078,1.1499253511428833,1.0181764364242554,,,,,
3,139,4.209507942199707,1.1612927913665771,1.0804532766342163,0.8558807969093323,1.1118810176849365,,,,,
3,139,,,,,,0.5070422291755676,0.6948356628417969,0.6071987748146057,0.5790297389030457,4.3914103507995605
4,149,4.213715076446533,1.027025580406189,0.9110991954803467,1.134444236755371,1.141145944595337,,,,,
4,159,4.330983638763428,1.1013646125793457,1.0656503438949585,1.1577119827270508,1.0062565803527832,,,,,
4,169,4.178104877471924,1.0645819902420044,0.9845849275588989,0.9665204882621765,1.1624175310134888,,,,,
4,174,,,,,,0.5070422291755676,0.6948356628417969,0.6071987748146057,0.5790297389030457,4.278659820556641
5,179,3.7636632919311523,1.0943975448608398,0.8100185990333557,0.898608386516571,0.9606386423110962,,,,,
5,189,3.7432539463043213,1.1293158531188965,0.7452363967895508,0.9516332149505615,0.9170684814453125,,,,,
5,199,3.8984804153442383,1.0486825704574585,0.8809895515441895,0.9664656519889832,1.0023423433303833,,,,,
5,209,4.19334602355957,1.1112384796142578,0.9935247898101807,1.0385915040969849,1.0499913692474365,,,,,
5,209,,,,,,0.5618153214454651,0.7136150002479553,0.6071987748146057,0.649452269077301,4.007922649383545
6,219,4.09954309463501,1.1832245588302612,0.9851108193397522,0.9898467659950256,0.9413607716560364,,,,,
6,229,3.8288259506225586,1.079184651374817,0.6942110657691956,1.1488251686096191,0.9066052436828613,,,,,
6,239,4.0214080810546875,1.1952370405197144,0.9654929637908936,0.8889889717102051,0.9716890454292297,,,,,
6,244,,,,,,0.5446009635925293,0.7496087551116943,0.6103286147117615,0.6604068875312805,3.8581783771514893
7,249,3.61814546585083,1.0410258769989014,0.6936967968940735,0.9719259142875671,0.9114969372749329,,,,,
7,259,3.5579466819763184,1.0148240327835083,0.613188624382019,0.9967500567436218,0.9331839680671692,,,,,
7,269,3.6481380462646484,0.9955443143844604,0.8556662201881409,0.8969270586967468,0.9000003337860107,,,,,
7,279,3.84529972076416,1.0146251916885376,1.043089509010315,0.8775532841682434,0.9100316762924194,,,,,
7,279,,,,,,0.6322378516197205,0.7683880925178528,0.6463223695755005,0.6995305418968201,3.622361421585083
8,289,3.7838473320007324,1.023316740989685,0.8198320865631104,0.9764970541000366,0.9642012119293213,,,,,
8,299,3.6182918548583984,0.9688743352890015,0.6992551684379578,0.8863142728805542,1.0638482570648193,,,,,
8,309,3.197112560272217,0.9329900145530701,0.6353714466094971,0.8260409832000732,0.8027101159095764,,,,,
8,314,,,,,,0.6838810443878174,0.7777777910232544,0.8012519478797913,0.7824726104736328,3.289930820465088
9,319,3.3135170936584473,1.0120282173156738,0.7204979062080383,0.6734964847564697,0.9074946045875549,,,,,
9,329,2.9466049671173096,0.8167331218719482,0.7212748527526855,0.5911625623703003,0.8174343109130859,,,,,
9,339,3.0234103202819824,0.9091739058494568,0.732425332069397,0.5842386484146118,0.7975723147392273,,,,,
9,349,3.099595785140991,0.9540335536003113,1.0167689323425293,0.5865143537521362,0.5422788262367249,,,,,
9,349,,,,,,0.7527386546134949,0.7887324094772339,0.8215962648391724,0.8247261643409729,3.0591959953308105
