epoch,step,train_loss,train_loss_Ambiance,train_loss_Cuisine,train_loss_Prix,train_loss_Service,val_acc_Ambiance,val_acc_Cuisine,val_acc_Prix,val_acc_Service,val_loss
0,9,5.437966346740723,1.4504404067993164,1.1717264652252197,1.319945216178894,1.4958546161651611,,,,,
0,19,5.40999698638916,1.4479888677597046,1.1918619871139526,1.2952606678009033,1.4748854637145996,,,,,
0,29,5.272091865539551,1.3617019653320312,1.2463808059692383,1.256626844406128,1.4073821306228638,,,,,
0,39,5.012971878051758,1.3267338275909424,1.0967974662780762,1.2268059253692627,1.3626347780227661,,,,,
0,49,4.6534624099731445,1.1935062408447266,1.0257620811462402,1.1940994262695312,1.2400944232940674,,,,,
0,59,4.3710150718688965,1.1659480333328247,1.0204637050628662,1.0077837705612183,1.1768195629119873,,,,,
0,69,4.291319847106934,1.1460672616958618,0.905601978302002,1.1099252700805664,1.1297255754470825,,,,,
0,79,4.325735092163086,1.1380535364151,1.0378936529159546,1.0177297592163086,1.1320581436157227,,,,,
0,89,4.332226276397705,1.1552454233169556,1.020302414894104,1.026289939880371,1.1303887367248535,,,,,
0,93,,,,,,0.5164319276809692,0.6948356628417969,0.6071987748146057,0.5790297389030457,4.4103899002075195
1,99,4.675607204437256,1.190098524093628,1.153541922569275,1.1469292640686035,1.18503737449646,,,,,
1,109,4.383296966552734,1.2162055969238281,0.960854172706604,1.1756232976913452,1.030613899230957,,,,,
1,119,4.580746650695801,1.2571330070495605,1.0787078142166138,1.1679126024246216,1.0769933462142944,,,,,
1,129,4.005594253540039,1.0483171939849854,0.8108434677124023,1.0134608745574951,1.1329724788665771,,,,,
1,139,4.547241687774658,1.2222793102264404,1.1915943622589111,1.035555362701416,1.0978126525878906,,,,,
1,149,4.312486171722412,1.0798367261886597,0.9988875985145569,1.1450656652450562,1.088696002960205,,,,,
1,159,3.975578784942627,1.0146145820617676,0.8726251125335693,1.0408949851989746,1.0474439859390259,,,,,
1,169,4.268205165863037,1.1427332162857056,0.9900903701782227,1.0725021362304688,1.0628796815872192,,,,,
1,179,4.261943340301514,1.130999207496643,1.0406843423843384,0.9739559888839722,1.11630380153656,,,,,
1,187,,,,,,0.577464759349823,0.7245696187019348,0.6071987748146057,0.6525821685791016,3.9448623657226562
2,189,3.9333343505859375,1.05300772190094,0.8271372318267822,1.0331451892852783,1.0200440883636475,,,,,
2,199,3.7409400939941406,0.9997271299362183,0.8138217329978943,0.9568562507629395,0.9705349206924438,,,,,
2,209,3.6701014041900635,1.026202917098999,0.7242836356163025,0.9096282720565796,1.0099865198135376,,,,,
2,219,3.5575571060180664,1.1229984760284424,0.6061672568321228,0.8785592913627625,0.9498320817947388,,,,,
2,229,3.665152072906494,1.0546045303344727,0.8071426153182983,0.8856779336929321,0.9177271127700806,,,,,
2,239,3.0392584800720215,0.919048011302948,0.6565741300582886,0.8511469960212708,0.6124892830848694,,,,,
2,249,3.2164525985717773,0.855856716632843,0.7267847657203674,0.8266233801841736,0.8071877956390381,,,,,
2,259,3.27882719039917,1.0597985982894897,0.8133822679519653,0.6654090285301208,0.7402373552322388,,,,,
2,269,2.9354968070983887,0.8357330560684204,0.6777427196502686,0.6966812014579773,0.7253395915031433,,,,,
2,279,3.219865322113037,0.8852192163467407,0.8329817056655884,0.751577615737915,0.7500869631767273,,,,,
2,281,,,,,,0.7668231725692749,0.7856025099754333,0.8090766668319702,0.8231611847877502,3.0529532432556152
3,289,2.7957749366760254,0.7359216809272766,0.7551226615905762,0.60025954246521,0.7044711709022522,,,,,
3,299,2.7423672676086426,0.6946195363998413,0.6393436193466187,0.6594867706298828,0.7489171028137207,,,,,
3,309,2.95546817779541,0.7848304510116577,0.7260727286338806,0.7261113524436951,0.718453586101532,,,,,
